23850, 50, enemy,
23925, 50, enemy,
24150, 0, enemy,
24225, 0, enemy,
24450, -50, enemy,
24525, -50, enemy,
24750, -125, enemy,
25050, -25, enemy,
25200, -25, enemy,
25350, -25, enemy,
25650, -25, enemy,
25800, -25, enemy,
25875, -25, enemy,
26325, -25, enemy,
26175, -25, enemy,
26250, -25, enemy,
31125, 700, enemy,
killFloors
1725, 775,
12175, 825,
13075, 825,
27925, 650,
18300, 725,
15925, 800,
20200, 700,
28050, 675,
29675, 750,
2550, 775,
6900, 775,
5650, 800,
24900, 600,
10400, 800,
5875, 300,
goalBlocks
31275, 700,
breakableWalls
21675, 375,
24100, 375,
26500, 425,
27700, 275,
30100, 450,
ziplines
placers
slideWalls
14625, 650,
14925, 650,
15225, 650,
15525, 650,
18525, 550,
19050, 550,
19100, 550,
30650, 650,
30700, 650,
5750, 150,
6350, 150,
7875, 100,
22925, 0,
22975, 0,
22975, 0,
23225, 0,
23250, 0,
23750, 0,
26025, -50,
powerups
3975, 475,
9150, 700,
15075, 650,
25800, 400,
7275, 0,
jumpBoosts
3975, 600,
21075, 475,
coins
22950, 50,
23100, -25,
23250, 50,
14775, 650,
15375, 650,
7200, 50,
6225, 125,
4500, 200,
15975, 575,
18400, 525,
24675, -125,
26475, -100,
20100, 525,
21150, 200,
21300, -25,
24225, 400,
28725, 550,
1575, 625,
4050, 375,
keyBindings
skips
mashes
22800, 600, 23100, 600,
25200, 500, 25500, 500,
28800, 625, 29100, 625,
21600, 50, 21900, 50,
8700, 350, 9000, 350,
holds
moveLines
loops
platformBlocks
75, 750, 196, 1451.5, (75, 750), 
1350, 750, 20, 76.5, (1350, 750), 
1725, 700, 93, 651.5, (1725, 700), 
2600, 750, 20, 76.5, (2600, 750), 
2625, 750, 308, 2326.5, (2625, 750), 
4925, 750, 52, 326.5, (4925, 750), 
6225, 750, 20, 76.5, (6225, 750), 
5475, 750, 58, 376.5, (5475, 750), 
5825, 750, 52, 326.5, (5825, 750), 
6125, 750, 129, 926.5, (6125, 750), 
6975, 750, 20, 76.5, (6975, 750), 
7475, 700, 71, 476.5, (7475, 700), 
8325, 750, 250, 1876.5, (8325, 750), 
10150, 750, 52, 326.5, (10150, 750), 
10450, 750, 20, 76.5, (10450, 750), 
10725, 750, 173, 1276.5, (10725, 750), 
11975, 750, 20, 76.5, (11975, 750), 
12275, 750, 52, 326.5, (12275, 750), 
12225, 750, 20, 76.5, (12225, 750), 
12575, 750, 20, 76.5, (12575, 750), 
13125, 750, 327, 2476.5, (13125, 750), 
15575, 750, 36, 201.5, (15575, 750), 
15950, 700, 145, 1051.5, (15950, 700), 
16875, 700, 20, 76.5, (16875, 700), 
17225, 650, 39, 226.5, (17225, 650), 
17825, 650, 20, 76.5, (17825, 650), 
17675, 650, 20, 76.5, (17675, 650), 
17975, 650, 289, 2176.5, (17975, 650), 
20125, 650, 276, 2076.5, (20125, 650), 
23025, 650, 20, 76.5, (23025, 650), 
23325, 650, 20, 76.5, (23325, 650), 
23175, 650, 20, 76.5, (23175, 650), 
23475, 650, 20, 76.5, (23475, 650), 
23925, 550, 39, 226.5, (23925, 550), 
24375, 550, 52, 326.5, (24375, 550), 
24925, 550, 52, 326.5, (24925, 550), 
24875, 550, 20, 76.5, (24875, 550), 
25275, 550, 71, 476.5, (25275, 550), 
25825, 575, 20, 76.5, (25825, 575), 
25975, 600, 20, 76.5, (25975, 600), 
26125, 625, 20, 76.5, (26125, 625), 
26275, 675, 39, 226.5, (26275, 675), 
26475, 675, 39, 226.5, (26475, 675), 
26925, 675, 20, 76.5, (26925, 675), 
26775, 675, 20, 76.5, (26775, 675), 
27075, 675, 20, 76.5, (27075, 675), 
27225, 625, 39, 226.5, (27225, 625), 
27625, 575, 90, 626.5, (27625, 575), 
28725, 675, 20, 76.5, (28725, 675), 
28225, 575, 29, 151.5, (28225, 575), 
28575, 675, 20, 76.5, (28575, 675), 
28875, 675, 77, 526.5, (28875, 675), 
29550, 625, 58, 376.5, (29550, 625), 
30125, 750, 302, 2276.5, (30125, 750), 
33075, 750, 20, 76.5, (33075, 750), 
32475, 750, 77, 526.5, (32475, 750), 
33225, 750, 20, 76.5, (33225, 750), 
-75, 750, 20, 76.5, (-75, 750), 
-225, 750, 20, 76.5, (-225, 750), 
-375, 750, 20, 76.5, (-375, 750), 
1800, 700, 20, 76.5, (1800, 700), 
7225, 700, 39, 226.5, (7225, 700), 
8025, 700, 39, 226.5, (8025, 700), 
10700, 750, 20, 76.5, (10700, 750), 
12825, 750, 20, 76.5, (12825, 750), 
12875, 750, 20, 76.5, (12875, 750), 
17075, 650, 20, 76.5, (17075, 650), 
17525, 650, 20, 76.5, (17525, 650), 
5225, 750, 20, 76.5, (5225, 750), 
5075, 750, 20, 76.5, (5075, 750), 
22275, 650, 58, 376.5, (22275, 650), 
22875, 650, 20, 76.5, (22875, 650), 
22725, 650, 20, 76.5, (22725, 650), 
23625, 600, 39, 226.5, (23625, 600), 
24225, 550, 20, 76.5, (24225, 550), 
27525, 575, 20, 76.5, (27525, 575), 
4875, 250, 20, 76.5, (4875, 250), 
5175, 250, 20, 76.5, (5175, 250), 
5925, 250, 39, 226.5, (5925, 250), 
6350, 250, 42, 235.899997711182, (6350, 250), 
6725, 200, 39, 226.5, (6725, 200), 
7025, 150, 39, 179.700000762939, (7025, 150), 
7275, 200, 20, 76.5, (7275, 200), 
7425, 250, 45, 276.5, (7425, 250), 
7775, 200, 52, 326.5, (7775, 200), 
8175, 250, 20, 76.5, (8175, 250), 
8325, 300, 20, 76.5, (8325, 300), 
8475, 350, 20, 76.5, (8475, 350), 
8625, 400, 58, 376.5, (8625, 400), 
5325, 250, 20, 53.0999984741211, (5325, 250), 
5025, 250, 20, 76.5, (5025, 250), 
5625, 250, 39, 226.5, (5625, 250), 
4725, 250, 20, 76.5, (4725, 250), 
4575, 250, 20, 76.5, (4575, 250), 
4425, 250, 20, 76.5, (4425, 250), 
21475, 100, 20, 76.5, (21475, 100), 
21525, 100, 116, 803.099998474121, (21525, 100), 
22575, 100, 20, 53.0999984741211, (22575, 100), 
22875, 100, 77, 503.099998474121, (22875, 100), 
23625, 100, 58, 360.899997711182, (23625, 100), 
24125, 50, 39, 226.5, (24125, 50), 
24425, 0, 32, 176.5, (24425, 0), 
24825, 25, 77, 526.5, (24825, 25), 
25650, 25, 39, 226.5, (25650, 25), 
25375, 25, 20, 76.5, (25375, 25), 
25950, 25, 77, 526.5, (25950, 25), 
26425, 25, 20, 76.5, (26425, 25), 
