17175, 75,
18950, 400,
18050, 400,
21100, -75,
21900, -75,
23900, -200,
25200, -200,
26625, -200,
28100, -300,
goalBlocks
30875, -350,
breakableWalls
29925, -550,
ziplines
17975, -125, 19225, 200,
placers
slideWalls
3475, -25,
5575, -25,
6925, -25,
6975, -25,
8125, -125,
2750, -25,
5150, -25,
8950, -125,
10125, -125,
10675, -125,
11725, -125,
12375, -125,
12925, -125,
13975, -175,
14725, -175,
21350, -250,
23750, -350,
24325, -350,
26150, -350,
28950, -400,
powerups
3075, -75,
13025, -150,
26225, -350,
jumpBoosts
1050, 500,
20175, 275,
coins
17000, -125,
17300, -125,
11900, -175,
8300, -175,
21450, -250,
25175, -300,
19600, 200,
keyBindings
skips
mashes
1800, 25, 2325, 25,
4200, 25, 4725, 25,
holds
moveLines
loops
platformBlocks
425, 575, 97, 676.5, (425, 575), 
1475, 75, 20, 76.5, (1475, 75), 
1375, 75, 141, 1026.5, (1375, 75), 
2600, 75, 61, 401.5, (2600, 75), 
3200, 75, 61, 401.5, (3200, 75), 
3800, 75, 138, 1001.5, (3800, 75), 
5000, 75, 318, 2401.5, (5000, 75), 
7475, 25, 20, 76.5, (7475, 25), 
7925, -25, 157, 1151.5, (7925, -25), 
9275, 25, 58, 376.5, (9275, 25), 
9725, -25, 385, 2926.5, (9725, -25), 
12600, -25, 20, 76.5, (12600, -25), 
12875, -25, 77, 526.5, (12875, -25), 
13475, -75, 212, 1576.5, (13475, -75), 
15000, -75, 20, 76.5, (15000, -75), 
15275, -75, 52, 326.5, (15275, -75), 
15675, -50, 20, 76.5, (15675, -50), 
15825, -25, 58, 376.5, (15825, -25), 
16275, 0, 20, 76.5, (16275, 0), 
16425, 25, 109, 776.5, (16425, 25), 
17175, 25, 109, 776.5, (17175, 25), 
19325, 350, 135, 976.5, (19325, 350), 
20475, -150, 186, 1376.5, (20475, -150), 
21825, -150, 122, 876.5, (21825, -150), 
22825, -200, 52, 326.5, (22825, -200), 
23100, -200, 20, 76.5, (23100, -200), 
23375, -250, 138, 1001.5, (23375, -250), 
24725, -250, 20, 76.5, (24725, -250), 
24425, -250, 39, 226.5, (24425, -250), 
25000, -250, 20, 76.5, (25000, -250), 
24750, -250, 20, 76.5, (24750, -250), 
25125, -250, 52, 326.5, (25125, -250), 
25425, -250, 20, 76.5, (25425, -250), 
25775, -250, 90, 626.5, (25775, -250), 
26600, -250, 20, 76.5, (26600, -250), 
26625, -250, 20, 76.5, (26625, -250), 
26900, -250, 64, 426.5, (26900, -250), 
27400, -300, 20, 76.5, (27400, -300), 
27650, -350, 71, 476.5, (27650, -350), 
28325, -350, 39, 226.5, (28325, -350), 
28625, -300, 193, 1426.5, (28625, -300), 
30875, -300, 20, 76.5, (30875, -300), 
30125, -300, 97, 676.5, (30125, -300), 
7550, 25, 20, 76.5, (7550, 25), 
7700, -25, 29, 151.5, (7700, -25), 
16675, 25, 20, 76.5, (16675, 25), 
23250, -250, 20, 76.5, (23250, -250), 
22675, -150, 20, 76.5, (22675, -150), 
25675, -250, 20, 76.5, (25675, -250), 
27500, -300, 20, 76.5, (27500, -300), 
250, 575, 20, 76.5, (250, 575), 
75, 575, 20, 76.5, (75, 575), 
-75, 575, 20, 76.5, (-75, 575), 
