platformBlocks
19275, 725, 12, 78.0000016093254, <null>,
19425, 725, 12, 78.0000016093254, <null>,
19575, 725, 12, 78.0000016093254, <null>,
19600, 725, 12, 78.0000016093254, <null>,
19850, 725, 12, 78.0000016093254, <null>,
20025, 725, 12, 78.0000016093254, <null>,
20175, 725, 12, 78.0000016093254, <null>,
20425, 725, 12, 78.0000016093254, <null>,
20475, 725, 12, 78.0000016093254, <null>,
20575, 725, 12, 78.0000016093254, <null>,
20825, 725, 12, 78.0000016093254, <null>,
15675, 700, 12, 78.0000016093254, <null>,
19950, 725, 12, 78.0000016093254, <null>,
20925, 725, 12, 78.0000016093254, <null>,
6675, 650, 12, 78.0000016093254, <null>,
15850, 700, 12, 78.0000016093254, <null>,
16150, 700, 12, 78.0000016093254, <null>,
5125, 650, 12, 78.0000016093254, <null>,
22275, 700, 12, 78.0000016093254, <null>,
22425, 700, 12, 78.0000016093254, <null>,
22575, 700, 12, 78.0000016093254, <null>,
22725, 700, 12, 78.0000016093254, <null>,
actionIndicators
playerCheckpoints
5425, 575,
12000, 650,
16800, 650,
19800, 675,
player
0, 640,
enemies
600, 625,
900, 625,
1200, 625,
1500, 625,
12300, 650,
14100, 625,
14700, 600,
7500, 600,
8100, 650,
8700, 650,
9900, 625,
10500, 650,
17100, 650,
19500, 675,
18900, 700,
19350, 675,
11700, 650,
20100, 675,
2700, 625,
3900, 650,
6300, 600,
4725, 575,
5025, 550,
15000, 550,
12600, 575,
11325, 650,
17400, 575,
18600, 625,
16275, 575,
3600, 650,
21300, 700,
21600, 700,
21900, 700,
20700, 600,
killFloors
12600, 750,
14900, 750,
16200, 750,
17300, 775,
18300, 800,
19425, 775,
20350, 775,
11500, 750,
3050, 750,
4350, 750,
5475, 700,
goalBlocks
22775, 650,
breakableWalls
ziplines
21000, 675, 22200, 650,
placers
slideWalls
11915, 991700,
11915, 991800,
15365, 991775,
27215, 991875,
26015, 991825,
24815, 991825,
22415, 991825,
16416, 991780,
18816, 991805,
20616, 991830,
powerups
15975, 575,
12000, 650,
7875, 525,
3050, 525,
20300, 625,
