platformBlocks
14175, 750
14325, 750
14475, 400
14625, 400
14775, 400
14925, 400
14475, 750
14625, 750
14775, 750
14925, 750
15075, 400
15225, 400
15375, 400
15500, 400
15075, 750
15225, 750
15375, 750
15525, 750
15700, 350
15900, 350
16000, 350
15575, 750
15700, 800
15875, 750
16000, 800
16225, 450
16175, 750
16300, 450
16600, 450
16500, 450
16275, 750
16425, 750
16575, 750
16725, 750
16800, 400
16875, 400
17025, 400
17175, 400
17325, 400
17475, 400
17625, 400
17775, 400
17925, 400
16825, 750
16900, 750
17200, 750
17100, 750
17400, 750
17500, 750
17800, 750
17700, 750
18000, 750
18075, 750
18225, 750
18375, 750
18525, 750
18675, 750
18825, 750
18975, 750
19125, 750
19275, 750
19425, 750
19575, 750
19725, 750
19875, 750
20025, 750
20175, 750
20325, 750
17950, 400
18150, 350
18400, 350
18275, 350
18600, 350
18750, 350
19000, 350
18875, 350
19200, 400
19275, 400
19425, 400
19575, 400
19725, 400
19875, 400
20025, 400
20175, 400
20325, 400
20475, 400
20625, 400
20775, 400
20925, 400
20475, 750
20625, 750
20775, 750
20925, 750
21075, 750
21225, 750
21375, 750
21525, 750
21075, 400
21225, 400
21375, 400
21525, 400
21675, 400
21675, 750
21825, 400
21825, 750
21975, 750
21975, 400
22125, 750
22125, 400
22150, 400
22350, 350
22400, 350
22550, 400
22575, 400
22725, 400
22225, 750
22300, 750
22500, 750
22575, 750
22725, 750
22875, 750
23025, 750
23175, 750
23325, 750
22875, 400
23025, 400
23175, 400
23325, 400
23350, 400
23550, 400
23650, 400
23425, 750
23500, 750
23700, 750
23800, 750
23850, 400
23925, 400
24000, 750
24075, 400
24225, 400
24375, 400
24525, 400
24675, 400
24825, 400
24975, 400
25125, 400
25275, 400
25425, 400
25575, 400
25725, 400
25875, 400
26025, 400
26175, 400
26325, 400
24075, 750
24225, 750
24375, 750
24525, 750
24675, 750
24825, 750
24975, 750
25125, 750
25275, 750
25425, 750
25575, 750
25725, 750
25875, 750
26025, 750
26175, 750
26325, 750
26475, 750
26625, 750
26775, 750
26925, 750
26475, 400
26625, 400
26775, 400
26925, 400
26950, 400
27150, 350
27275, 300
27350, 350
27275, 300
27500, 400
27550, 400
26950, 750
27100, 800
27250, 800
27425, 750
27550, 750
27675, 750
27825, 750
27975, 750
28125, 750
27675, 400
27975, 400
27825, 400
28125, 400
28150, 400
28350, 350
28450, 350
28625, 300
28725, 300
28875, 300
29025, 300
29175, 300
29325, 300
28225, 750
28300, 750
28500, 700
28600, 700
28800, 650
28875, 650
29025, 650
29175, 650
29325, 650
29350, 650
29375, 300
29575, 700
29650, 700
29875, 750
29925, 750
29525, 350
29675, 400
29800, 450
30000, 450
30075, 450
30225, 450
30375, 450
30525, 450
30075, 750
30225, 750
30375, 750
30525, 750
30675, 450
30825, 450
30850, 450
31050, 400
31125, 400
30675, 750
30825, 750
30975, 750
31125, 750
30575, 25
31275, 400
31275, 750
31375, 400
31375, 750
31475, 400
31475, 750
31575, 400
31575, 750
31675, 400
31675, 750
31775, 400
31775, 750
31875, 400
31875, 750
31975, 400
31975, 750
32075, 400
32175, 750
32275, 400
32375, 750
32475, 400
32475, 750
32575, 400
32575, 750
32675, 400
32675, 750
32775, 400
32775, 750
32875, 400
32875, 750
32975, 400
32975, 750
-75, 400
-75, 750
actionIndicators
600, 350
2700, 350
1200, 350
900, 700
1500, 700
1800, 350
2100, 650
2400, 350
3000, 300
3300, 300
3900, 350
4500, 400
5250, 400
3600, 700
4200, 700
4500, 700
4550, 650
4950, 700
5000, 700
5850, 400
5300, 350
5900, 350
5550, 700
5600, 700
6450, 400
6500, 350
7050, 400
7150, 350
7900, 350
0, 0
6150, 700
6200, 700
6750, 700
6800, 700
7300, 700
7650, 700
8250, 350
8850, 350
8400, 700
9000, 700
9600, 700
10200, 700
10800, 700
11100, 700
10050, 350
9450, 350
9750, 350
10200, 300
10500, 300
11100, 400
11250, 400
11400, 700
11550, 350
11700, 700
12450, 750
12150, 750
12750, 750
13050, 750
13050, 350
12750, 350
12150, 350
13650, 400
13350, 400
13350, 700
13950, 700
13800, 350
14500, 700
14550, 650
14400, 350
14700, 350
15100, 700
15150, 650
15450, 650
15400, 700
15300, 350
15550, 350
15750, 300
15750, 750
16050, 750
16050, 300
16350, 400
16650, 400
16350, 700
16600, 700
16950, 300
17550, 300
16900, 350
17500, 350
16950, 700
17250, 700
17550, 700
17850, 700
18000, 350
18450, 300
19050, 300
18150, 300
18750, 300
19350, 350
19650, 350
18100, 700
18150, 650
18400, 700
18450, 650
18900, 700
19800, 700
20100, 700
21600, 350
21900, 350
21600, 700
21900, 700
22200, 350
22650, 350
22350, 700
23250, 350
22800, 700
23100, 700
23400, 350
23700, 350
23550, 700
23850, 700
24000, 350
24050, 300
24300, 350
24350, 300
24000, 700
24050, 650
24300, 700
24350, 650
24600, 350
24750, 700
25650, 350
25200, 700
25500, 700
25950, 700
26100, 350
26250, 700
26400, 350
26700, 350
26550, 700
26850, 700
27000, 350
27150, 300
27300, 750
27450, 700
27750, 700
28050, 700
27800, 650
28100, 650
27600, 350
27900, 350
27950, 300
27650, 300
28350, 700
28650, 650
28200, 350
28500, 300
28600, 650
28950, 600
29250, 600
28800, 250
29100, 250
29400, 250
29400, 600
29700, 650
29700, 350
29850, 400
30600, 400
31050, 350
30300, 700
30000, 700
30300, 400
30000, 400
30600, 700
30900, 700
31100, 700
player1checkpoints
4800, 675
9000, 675
13800, 700
19200, 675
24600, 675
30025, 700
player2checkpoints
4800, 375
9000, 325
13800, 350
19200, 350
24600, 350
30000, 400
player1
45, 715
player2
45.0000038146973, 165
enemies
597, 348
1197, 348
897, 698
1797, 348
2097, 648
2397, 348
2997, 298
3297, 298
3897, 348
4497, 398
5297, 348
3597, 698
4197, 698
4547, 648
4947, 698
5897, 348
5547, 698
6497, 348
7147, 348
6147, 698
6747, 698
6847, 498
7297, 698
7647, 698
7897, 348
8247, 348
8847, 348
8397, 698
8997, 698
9597, 698
10197, 698
10797, 698
11097, 698
9447, 348
9747, 348
10197, 298
10497, 298
11097, 398
11397, 698
11547, 348
11697, 698
12147, 348
12747, 348
13047, 348
13347, 398
13347, 698
13947, 698
13797, 348
14397, 348
-3, -2
14547, 648
14697, 348
15147, 648
15447, 648
15297, 348
16347, 698
16597, 698
16947, 298
17547, 298
18147, 298
18747, 298
19347, 348
19647, 348
18147, 648
18447, 648
18747, 698
18947, 498
18947, 448
18997, 498
18997, 448
19797, 698
20097, 698
21047, 598
21097, 598
21047, 548
21097, 548
21047, 498
21097, 498
21047, 448
21097, 448
21347, 598
21397, 598
21347, 548
21397, 548
21347, 498
21397, 498
21347, 448
21397, 448
21597, 348
21897, 348
21897, 698
21597, 698
22647, 348
22697, 598
22697, 548
22697, 498
22697, 448
22797, 698
23097, 698
23247, 348
24047, 648
24347, 648
24047, 298
24347, 298
24597, 348
24747, 698
25247, 648
25247, 498
25247, 448
25397, 498
25397, 448
25547, 648
25547, 498
25547, 448
25697, 498
25697, 448
25397, 498
25697, 298
25247, 248
25247, 198
25247, 148
25397, 248
25397, 198
25397, 148
25547, 198
25547, 148
25697, 148
25947, 698
26097, 348
26247, 698
26397, 348
26697, 348
26547, 698
26847, 698
27447, 698
27797, 648
28097, 648
27947, 298
27647, 298
28597, 648
28947, 598
29247, 598
28797, 248
29097, 248
29397, 248
29697, 348
29997, 398
30297, 398
29997, 698
30297, 698
31047, 348
30597, 698
30897, 698
31097, 698
30597, 398
killFloors
1725, 775
2900, 425
7225, 500
12175, 875
13075, 875
13875, 500
29575, 775
29650, 500
28450, 800
28425, 450
27025, 475
23750, 850
23425, 500
22350, 475
22450, 825
18725, 450
18025, 450
17525, 825
17000, 825
16775, 500
15725, 500
15950, 850
10250, 450
31000, 500
goalBlocks
31275, 350
31275, 700
breakableWalls
ziplines
