27675, -100,
28125, -125,
26550, -25,
keyBindings
skips
mashes
37200, 50, 37500, 50,
42000, 0, 42300, 0,
25500, 500, 25800, 500,
22800, 500, 23100, 500,
holds
moveLines
loops
platformBlocks
75, 675, 270, 2026.5, (75, 675), 
2625, 675, 39, 226.5, (2625, 675), 
2475, 675, 20, 76.5, (2475, 675), 
2175, 675, 20, 76.5, (2175, 675), 
2925, 675, 20, 76.5, (2925, 675), 
2325, 675, 20, 76.5, (2325, 675), 
3225, 675, 39, 226.5, (3225, 675), 
3525, 725, 97, 676.5, (3525, 725), 
4425, 725, 39, 226.5, (4425, 725), 
4625, 725, 20, 76.5, (4625, 725), 
25, 675, 20, 76.5, (25, 675), 
4775, 675, 39, 226.5, (4775, 675), 
5075, 625, 20, 76.5, (5075, 625), 
5475, 625, 20, 76.5, (5475, 625), 
5200, 625, 20, 76.5, (5200, 625), 
5625, 625, 135, 976.5, (5625, 625), 
6825, 625, 135, 976.5, (6825, 625), 
7875, 675, 154, 1126.5, (7875, 675), 
9125, 625, 90, 626.5, (9125, 625), 
9975, 625, 20, 76.5, (9975, 625), 
9825, 625, 20, 76.5, (9825, 625), 
10125, 625, 20, 76.5, (10125, 625), 
10275, 675, 20, 76.5, (10275, 675), 
10575, 675, 20, 76.5, (10575, 675), 
10425, 675, 20, 76.5, (10425, 675), 
10725, 675, 97, 676.5, (10725, 675), 
11625, 675, 116, 826.5, (11625, 675), 
12400, 675, 20, 76.5, (12400, 675), 
12825, 675, 97, 676.5, (12825, 675), 
13625, 625, 32, 176.5, (13625, 625), 
13925, 575, 52, 326.5, (13925, 575), 
14375, 525, 71, 476.5, (14375, 525), 
15225, 550, 20, 76.5, (15225, 550), 
15075, 550, 20, 76.5, (15075, 550), 
15375, 550, 39, 226.5, (15375, 550), 
-125, 675, 20, 76.5, (-125, 675), 
16575, 550, 20, 76.5, (16575, 550), 
16425, 550, 20, 76.5, (16425, 550), 
16725, 550, 20, 76.5, (16725, 550), 
17025, 550, 20, 76.5, (17025, 550), 
16875, 550, 20, 76.5, (16875, 550), 
17175, 550, 20, 76.5, (17175, 550), 
17625, 550, 20, 76.5, (17625, 550), 
17475, 550, 20, 76.5, (17475, 550), 
17775, 550, 20, 76.5, (17775, 550), 
18075, 550, 20, 76.5, (18075, 550), 
17925, 550, 20, 76.5, (17925, 550), 
18375, 550, 20, 76.5, (18375, 550), 
18675, 550, 20, 76.5, (18675, 550), 
18975, 550, 20, 76.5, (18975, 550), 
18825, 550, 20, 76.5, (18825, 550), 
19275, 550, 58, 376.5, (19275, 550), 
19600, 550, 20, 76.5, (19600, 550), 
20025, 550, 39, 226.5, (20025, 550), 
20200, 550, 20, 76.5, (20200, 550), 
20575, 550, 20, 76.5, (20575, 550), 
20475, 550, 20, 76.5, (20475, 550), 
20850, 550, 20, 76.5, (20850, 550), 
15675, 550, 20, 76.5, (15675, 550), 
19875, 550, 20, 76.5, (19875, 550), 
20925, 550, 20, 76.5, (20925, 550), 
6675, 625, 20, 76.5, (6675, 625), 
15825, 550, 20, 76.5, (15825, 550), 
16125, 550, 20, 76.5, (16125, 550), 
22275, 550, 77, 526.5, (22275, 550), 
2950, 675, 20, 76.5, (2950, 675), 
4150, 725, 20, 76.5, (4150, 725), 
8975, 675, 20, 76.5, (8975, 675), 
11350, 675, 20, 76.5, (11350, 675), 
12675, 675, 20, 76.5, (12675, 675), 
13475, 675, 20, 76.5, (13475, 675), 
13775, 625, 20, 76.5, (13775, 625), 
14225, 575, 20, 76.5, (14225, 575), 
14800, 525, 20, 76.5, (14800, 525), 
15850, 550, 20, 76.5, (15850, 550), 
16150, 550, 20, 76.5, (16150, 550), 
17200, 550, 20, 76.5, (17200, 550), 
18100, 550, 20, 76.5, (18100, 550), 
18400, 550, 20, 76.5, (18400, 550), 
19000, 550, 20, 76.5, (19000, 550), 
22875, 550, 20, 76.5, (22875, 550), 
23325, 550, 20, 53.0999984741211, (23325, 550), 
23775, 550, 116, 803.099998474121, (23775, 550), 
24825, 550, 135, 976.5, (24825, 550), 
23625, 550, 20, 76.5, (23625, 550), 
23025, 550, 39, 226.5, (23025, 550), 
25875, 550, 58, 353.099998474121, (25875, 550), 
26475, 550, 58, 353.099998474121, (26475, 550), 
27075, 550, 58, 353.099998474121, (27075, 550), 
27675, 550, 29, 151.5, (27675, 550), 
27975, 600, 97, 660.899997711182, (27975, 600), 
28775, 550, 48, 301.5, (28775, 550), 
29150, 500, 119, 851.5, (29150, 500), 
27900, 600, 20, 76.5, (27900, 600), 
31425, 625, 77, 526.5, (31425, 625), 
32025, 675, 20, 76.5, (32025, 675), 
32375, 625, 20, 76.5, (32375, 625), 
31125, 625, 20, 53.0999984741211, (31125, 625), 
30975, 625, 20, 76.5, (30975, 625), 
30675, 625, 20, 76.5, (30675, 625), 
32475, 625, 20, 76.5, (32475, 625), 
32500, 625, 20, 76.5, (32500, 625), 
32775, 625, 116, 826.5, (32775, 625), 
33550, 625, 20, 76.5, (33550, 625), 
33825, 625, 20, 76.5, (33825, 625), 
33850, 625, 20, 76.5, (33850, 625), 
34125, 625, 173, 1276.5, (34125, 625), 
30825, 625, 20, 76.5, (30825, 625), 
32175, 675, 20, 76.5, (32175, 675), 
32225, 675, 20, 76.5, (32225, 675), 
35475, 625, 58, 376.5, (35475, 625), 
35800, 625, 20, 76.5, (35800, 625), 
36075, 625, 58, 376.5, (36075, 625), 
36400, 625, 20, 76.5, (36400, 625), 
36675, 675, 97, 676.5, (36675, 675), 
37325, 675, 20, 76.5, (37325, 675), 
37475, 625, 20, 76.5, (37475, 625), 
37750, 625, 20, 76.5, (37750, 625), 
37725, 625, 20, 76.5, (37725, 625), 
38025, 625, 77, 526.5, (38025, 625), 
38500, 625, 20, 76.5, (38500, 625), 
38775, 625, 58, 376.5, (38775, 625), 
39375, 625, 20, 76.5, (39375, 625), 
39775, 675, 20, 76.5, (39775, 675), 
39825, 675, 58, 376.5, (39825, 675), 
40175, 675, 20, 76.5, (40175, 675), 
40325, 625, 29, 151.5, (40325, 625), 
40725, 625, 97, 676.5, (40725, 625), 
41350, 625, 20, 76.5, (41350, 625), 
41625, 625, 71, 476.5, (41625, 625), 
42175, 675, 39, 226.5, (42175, 675), 
42525, 625, 20, 76.5, (42525, 625), 
42825, 625, 71, 476.5, (42825, 625), 
43375, 675, 39, 226.5, (43375, 675), 
43675, 725, 29, 151.5, (43675, 725), 
44025, 725, 20, 76.5, (44025, 725), 
44050, 725, 20, 76.5, (44050, 725), 
44325, 725, 116, 826.5, (44325, 725), 
37600, 625, 20, 76.5, (37600, 625), 
39225, 625, 20, 76.5, (39225, 625), 
39500, 625, 20, 76.5, (39500, 625), 
40675, 625, 20, 76.5, (40675, 625), 
42375, 675, 20, 76.5, (42375, 675), 
42550, 625, 20, 76.5, (42550, 625), 
6675, 100, 58, 376.5, (6675, 100), 
7025, 100, 129, 926.5, (7025, 100), 
7925, 100, 20, 76.5, (7925, 100), 
8325, 100, 97, 676.5, (8325, 100), 
8975, 100, 109, 776.5, (8975, 100), 
9875, 50, 20, 76.5, (9875, 50), 
9725, 100, 20, 76.5, (9725, 100), 
10025, 50, 20, 76.5, (10025, 50), 
10175, 0, 39, 226.5, (10175, 0), 
10475, -50, 20, 76.5, (10475, -50), 
10775, -100, 71, 476.5, (10775, -100), 
13875, 25, 116, 826.5, (13875, 25), 
14775, -25, 20, 76.5, (14775, -25), 
14825, -25, 52, 326.5, (14825, -25), 
15375, -25, 116, 826.5, (15375, -25), 
16175, -25, 148, 1076.5, (16175, -25), 
17225, -25, 263, 1976.5, (17225, -25), 
19175, -25, 71, 476.5, (19175, -25), 
19625, -25, 20, 76.5, (19625, -25), 
19775, -75, 39, 226.5, (19775, -75), 
20075, -125, 39, 226.5, (20075, -125), 
20375, -175, 90, 626.5, (20375, -175), 
25875, 25, 58, 376.5, (25875, 25), 
26225, 25, 129, 926.5, (26225, 25), 
27225, -25, 39, 226.5, (27225, -25), 
27425, -25, 20, 76.5, (27425, -25), 
27675, 25, 97, 676.5, (27675, 25), 
28425, -25, 32, 176.5, (28425, -25), 
28725, 25, 97, 676.5, (28725, 25), 
29375, 25, 84, 631.100021362305, (29375, 25), 
25725, 25, 20, 76.5, (25725, 25), 
25575, 25, 20, 76.5, (25575, 25), 
35475, 100, 58, 376.5, (35475, 100), 
35825, 100, 90, 626.5, (35825, 100), 
36425, 100, 186, 1376.5, (36425, 100), 
37775, 100, 52, 326.5, (37775, 100), 
38075, 100, 109, 776.5, (38075, 100), 
38825, 100, 20, 76.5, (38825, 100), 
38975, 50, 39, 226.5, (38975, 50), 
39275, 0, 20, 76.5, (39275, 0), 
39525, -50, 48, 301.5, (39525, -50), 
39900, 0, 20, 76.5, (39900, 0), 
40050, 50, 20, 76.5, (40050, 50), 
40425, 50, 97, 676.5, (40425, 50), 
41075, 50, 206, 1526.5, (41075, 50), 
42575, 50, 84, 576.5, (42575, 50), 
43125, 50, 97, 676.5, (43125, 50), 
43775, 50, 129, 926.5, (43775, 50), 
44675, 50, 20, 76.5, (44675, 50), 
8175, 100, 20, 76.5, (8175, 100), 
10625, -50, 20, 76.5, (10625, -50), 
11325, -100, 20, 76.5, (11325, -100), 
15125, -25, 20, 76.5, (15125, -25), 
18225, -25, 20, 76.5, (18225, -25), 
39375, 0, 20, 76.5, (39375, 0), 
40175, 50, 20, 76.5, (40175, 50), 
28675, 25, 20, 76.5, (28675, 25), 
27550, 25, 20, 76.5, (27550, 25), 
12525, 175, 97, 676.5, (12525, 175), 
13275, 125, 39, 226.5, (13275, 125), 
13575, 75, 39, 226.5, (13575, 75), 
44800, 50, 55, 351.5, (44800, 50), 
