58775, 1050, 20, 76.5, (58775, 1050), 
59025, 1050, 20, 60.8999977111816, (59025, 1050), 
59475, 1050, 135, 976.5, (59475, 1050), 
60425, 1050, 20, 76.5, (60425, 1050), 
60675, 1000, 48, 301.5, (60675, 1000), 
61050, 1050, 20, 76.5, (61050, 1050), 
61200, 1100, 81, 551.5, (61200, 1100), 
61825, 1050, 141, 1026.5, (61825, 1050), 
62825, 1050, 20, 76.5, (62825, 1050), 
62975, 1000, 20, 76.5, (62975, 1000), 
63125, 950, 77, 526.5, (63125, 950), 
63825, 950, 20, 60.8999977111816, (63825, 950), 
64050, 950, 77, 526.5, (64050, 950), 
64650, 1000, 93, 651.5, (64650, 1000), 
65475, 950, 68, 451.5, (65475, 950), 
66000, 1000, 231, 1726.5, (66000, 1000), 
14625, 325, 20, 76.5, (14625, 325), 
825, 575, 39, 226.5, (825, 575), 
2975, 525, 20, 76.5, (2975, 525), 
3425, 475, 20, 76.5, (3425, 475), 
11250, 375, 20, 60.8999977111816, (11250, 375), 
11775, 375, 20, 76.5, (11775, 375), 
13025, 325, 20, 76.5, (13025, 325), 
11475, 375, 20, 76.5, (11475, 375), 
12125, 425, 20, 76.5, (12125, 425), 
13325, 375, 20, 76.5, (13325, 375), 
14025, 325, 20, 76.5, (14025, 325), 
15675, 325, 20, 76.5, (15675, 325), 
17625, 225, 20, 76.5, (17625, 225), 
18075, 275, 20, 76.5, (18075, 275), 
20025, 175, 20, 76.5, (20025, 175), 
20475, 175, 20, 76.5, (20475, 175), 
23475, 225, 20, 76.5, (23475, 225), 
48425, 1500, 20, 76.5, (48425, 1500), 
56025, 1100, 20, 76.5, (56025, 1100), 
58275, 1050, 20, 76.5, (58275, 1050), 
59250, 1050, 20, 60.8999977111816, (59250, 1050), 
61300, 1100, 20, 76.5, (61300, 1100), 
28175, 275, 20, 76.5, (28175, 275), 
